"part_num","name","part_cat_id"
"973pb0079c01","Torso Police Leather Jacket, White Badge, Curved Zipper Print / Black Arms / Yellow Hands",60
"973pb0080c01","Torso Space Insectoids Blue Diamond under Circuitry Print / Dark Gray Arms / Blue Hands",60
"973pb0082c01","Torso Space Insectoids Silver Logo on Black Panels, 2 Silver Panels Print / Green Arms / Black Hands",60
"973pb0083c01","Torso Soccer Goalie Studded Armor on Front and No. 1 on Back Print / Dark Gray Arms / Black Hands",60
"973pb0083c02","Torso Soccer Goalie Studded Armor on Front and No. 1 on Back Print / Blue Arms / Black Hands",60
"973pb0087c01","Torso SW Princess Leia Slave Print / Yellow Arms / Yellow Hands",60
"973pb0088c01","Torso Space RoboForce Gold Circuitry Print / Light Gray Arms / Yellow Hands",60
"973pb0090c01","Torso Rock Raiders Shirt, Green Vest, Wrench and Pockets Print (Sparks) / Orange Arms / Yellow Hands",60
"973pb0091c01","Torso Police Uniform with White Badge and Pocket Print / Black Arms / Yellow Hands",60
"973pb0095c01","Torso Race Driver with Race Logo, 1 and Racing Print / Red Arms / Yellow Hands",60
"973pb0096c01","Torso Race Driver with Team, 5 and Oil Print / Blue Arms / Yellow Hands",60
"973pb0097c01","Torso Airplane Crew Male, Pockets, ID and Logo Print / Blue Arms / Yellow Hands",60
"973pb0099c01","Torso Fire Flame Badge, Red Belt, Zipper and Collar Print / Black Arms / Yellow Hands",60
"973pb0101c01","Torso Octan Logo and Race Team Print / White Arms / Yellow Hands",60
"973pb0105c02","Torso Castle Dragon Knights Dragon Standing Print / Blue Arms / Yellow Hands",60
"973pb0107c01","Torso Alpha Team Minion Red/Black Shirt Print / Black Arm Left / Red Arm Right / Red Hands",60
"973pb0108c01","Torso Alpha Team Minion Commander Red/Black Shirt w/ Medal Print / Black Arm Left / Red Arm Right / Red Hands",60
"973pb0112c01","Torso Spider-Man Costume 2 Print / Red Arms / White Hands",60
"973pb0115c01","Torso Aquazone Hydronaut Silver Diving Print 2 / Black Arms / Red Hands",60
"973pb0116c01","Torso Aquazone Hydronaut Silver Diving Print 3 / Blue Arms / Black Hands",60
"973pb0117dc01","Torso SW Armor Clone Trooper with Dark Red Mark Print / White Arms / Black Hands",60
"973pb0121c01","Torso Alpha Team Logo, Utility Belt w/ Gauge, Divided Blue Stripe Print (Set 4790) / Dk Blue Arm Left / Blue Arm Right / Black Hands",60
"973pb0123c01","Torso Harry Potter Dumbledore Dress Robe with Braid Pattern / Sand Blue Arms / Light Flesh Hands",60
"973pb0124c01","Torso Soccer Vertical Striped Red/Blue and No. 18 on Back Print / Red Arms / Yellow Hands",60
"973pb0126c01","Torso Soccer Vertical Striped Red/Blue and No. 9 Back Print / Red Arms / Yellow Hands",60
"973pb0127c01","Torso Harry Potter Four Silver Buckles and Straps, Dark Red Belt Pattern / Light Bluish Gray Arms / Light Flesh Hands",60
"973pb0128c01","Torso Horizontal Blue/White Stripes Print / Yellow Arms / Yellow Hands",60
"973pb0160c01","Torso Harry Potter Gilderoy Tan Vest Print / Sand Red Arms / Yellow Hands",60
"973pb0165c01","Torso Soccer Goalie Red Hexagons and No. 1 Front and Back Print / Black Arms / Black Hands",60
"973pb0166c01","Torso Soccer Goalie Gray Hexagons and No. 1 Front and Back Print / Black Arms / Black Hands",60
"973pb0167c01","Torso Soccer Black Fading Stripes and No. 2 Front and Back Print / Red Arms / Yellow Hands",60
"973pb0168c01","Torso Soccer Blue Chevron and No. 2 Front and Back Print / White Arms / Yellow Hands",60
"973pb0169c01","Torso Soccer Black Fading Stripes and No. 4 Front and Back Print / Red Arms / Yellow Hands",60
"973pb0170c01","Torso Soccer Blue Chevron and No. 4 Front and Back Print / White Arms / Yellow Hands",60
"973pb0171c01","Torso Soccer Black Fading Stripes and No. 9 Front and Back Print / Red Arms / Yellow Hands",60
"973pb0172c01","Torso Soccer Blue Chevron and No. 9 Front and Back Print / White Arms / Yellow Hands",60
"973pb0173c01","Torso Soccer Black Fading Stripes and No. 10 Front and Back Print / Red Arms / Yellow Hands",60
"973pb0174c01","Torso Soccer Blue Chevron and No. 10 Front and Back Print / White Arms / Yellow Hands",60
"973pb0175c01","Torso Soccer Black Fading Stripes and No. 11 Front and Back Print / Red Arms / Yellow Hands",60
"973pb0176c01","Torso Soccer Blue Chevron and No. 11 Front and Back Print / White Arms / Yellow Hands",60
"973pb0177c01","Torso Dino Vest with Dark Red Harness, Canteen, White Rope Print / Black Arms / Dark Bluish Gray Hands",60
"973pb0178c01","Torso Dino Vest with Dark Red Harness, 4 Bullets Print / Black Arms / Dark Bluish Gray Hands",60
"973pb0179c01","Torso Dino Vest with Dark Red Harness, 3 Bullets and Knife Print / Yellow Arms / Black Hands",60
"973pb0180c01","Torso Dino Vest with Red Harness and Silver Binoculars Print / Black Arms / Dark Bluish Gray Hands",60
"973pb0181c01","Torso Dino Vest with Lime Handle Tools and Red Pocket Book Print / Black Arms / Dark Bluish Gray Hands",60
"973pb0191c01","Torso SW T-16 Skyhopper Pilot Print / Red Arms / Black Hands",60
"973pb0195c01","Torso Space UFO Triangular Insignia Print / Black Arms / Dark Gray Hands",60
"973pb0197c01","Torso Studios Vampire, Bat and ID Card Print / White Arms / Dark Gray Hands",60
"973pb0198c01","Torso Space Insectoids Droid Silver and Copper Circuitry Print / Dark Gray Arms / Black Hands",60
"973pb0199c01","Torso Space Insectoids Blue X with Hose on Sides Print / Dark Gray Arms / Blue Hands",60
"973pb0200c01","Torso Space Insectoids Green Circuitry, Silver Hose on Sides Print / Black Arms / Black Hands",60
"973pb0201c01","Torso Overalls Blue Print (Dungarees) / White Arms / Yellow Hands",60
"973pb0202c01","Torso Overalls Black Print / White Arms / Yellow Hands",60
"973pb0203c01","Torso Overalls Red Print (Dungarees) / White Arms / Yellow Hands",60
"973pb0204c01","Torso Pirate Imperial Soldier Print / Blue Arms / Yellow Hands",60
"973pb0206c01","Torso Pirate Imperial Guard Print (Red) / Red Arms / Yellow Hands",60
"973pb0207c01","Torso Soccer Black Fading Stripes and No. 5 Front and Back Print / Red Arms / Yellow Hands",60
"973pb0208c01","Torso Soccer Black Fading Stripes and No. 7 Front and Back Print / Red Arms / Yellow Hands",60
"973pb0209c01","Torso Soccer Black Fading Stripes and No. 8 Front and Back Print / Red Arms / Yellow Hands",60
"973pb0210c01","Torso Soccer Black Fading Stripes and No. 14 Front and Back Print / Red Arms / Yellow Hands",60
"973pb0211c01","Torso Soccer Black Fading Stripes and No. 18 Front and Back Print / Red Arms / Yellow Hands",60
"973pb0213c01","Torso Soccer Blue Chevron and No. 5 Front and Back Print / White Arms / Yellow Hands",60
"973pb0214c01","Torso Soccer Blue Chevron and No. 7 Front and Back Print / White Arms / Yellow Hands",60
"973pb0215c01","Torso Soccer Blue Chevron and No. 8 Front and Back Print / White Arms / Yellow Hands",60
"973pb0216c01","Torso Soccer Blue Chevron and No. 14 Front and Back Print / White Arms / Yellow Hands",60
"973pb0217c01","Torso Soccer Blue Chevron and No. 18 Front and Back Print / White Arms / Yellow Hands",60
"973pb0237c01","Torso Rescue Coast Guard Logo, Nametag, White Collar, Zipper Print / White Arms / Yellow Hands",60
"973pb0238c01","Torso Cargo Logo with Green Tie Print / White Arms / Yellow Hands",60
"973pb0239c01","Torso Cargo Logo with Shirt Print / White Arms / Yellow Hands",60
"973pb0240c01","Torso Castle Ninja Wrap, Brown Dagger, Gold Star, Gold Scale Mail Print / Red Arms / Yellow Hands",60
"973pb0240c02","Torso Castle Ninja Wrap, Brown Dagger, Gold Star, Gold Scale Mail Print / White Arms / Yellow Hands",60
"973pb0240c03","Torso Castle Ninja Wrap, Brown Dagger, Gold Star, Gold Scale Mail Print / Dark Gray Arms / Yellow Hands",60
"973pb0242c01","Torso Shell Logo on Jacket with Pocket Print / White Arms / Yellow Hands",60
"973pb0244c01","Torso Soccer Vertical Striped Red/Blue and No. 3 Back Print / Red Arms / Yellow Hands",60
"973pb0245c01","Torso Soccer Vertical Striped Red/Blue and No. 2 Back Print / Red Arms / Yellow Hands",60
"973pb0246c01","Torso Soccer Vertical Striped Red/Blue and No. 10 Back Print / Red Arms / Yellow Hands",60
"973pb0249c01","Torso Race Two Stars Jacket Print with Blue Lines / Red Arms / Yellow Hands",60
"973pb0252c01","Torso Fire Shirt with Gauge and Red Belt Print / Light Gray Arms / Black Hands",60
"973pb0254c01","Torso Soccer Vertical Striped Red/Blue and No. 7 Back Print / Red Arms / Yellow Hands",60
"973pb0258c01","Torso Harry Potter Ron Plaid Shirt with Zipper Print / Black Arms / Yellow Hands",60
"973pb0259c01","Torso Harry Potter Zipper Jacket and Blue Shirt Collar Print / Dark Blue Arms / Yellow Hands",60
"973pb0263c01","Torso Town Construction Zipper Vest with Pockets and Blue Shirt Print / Blue Arms / Dark Bluish Gray Hands",60
"973pb0264c01","Torso Rescue Coast Guard Logo, Nametag, Red Collar, Zipper Print / Red Arms / Yellow Hands",60
"973pb0265c01","Torso Rescue Coast Guard Logo, Nametag, Blue Collar, Red Tie Print / Blue Arms / Yellow Hands",60
"973pb0267c01","Torso Harry Potter Dark Red Stripe Suit Front, Gray Vest and Tie, Gold Fob Print / Black Arms / Yellow Hands",60
"973pb0270c01","Torso SW AT-AT Driver Print / Dark Gray Arms / White Hands",60
"973pb0273c01","Torso Adventurers Orient Chinese Guard Print / Black Arms / Yellow Hands",60
"973pb0275c01","Torso Gravity Games with Red and Orange Logos Print / Dark Blue Arms / Yellow Hands",60
"973pb0276c01","Torso Gravity Games with Silver and Black Logos Print / Medium Blue Arms / Yellow Hands",60
"973pb0279c01","Torso Soccer French Team with Rooster Logo Print / Blue Arms / Yellow Hands",60
"973pb0281c01","Torso Adventurers Desert Safari Shirt, White Neck, Red Bandana, Gun Print / Tan Arms / Yellow Hands",60
"973pb0287c01","Torso Spider-Man Open Jacket with Collar and Dark Orange Shirt Print / Dark Gray Arms / Yellow Hands",60
"973pb0289c01","Torso Police Leather Jacket, Gold Badge, Radio, Ammo Belt, Police Print on Back / Black Arms / Black Hands",60
"973pb0299c01","Torso Studios White Rope & Patched Collar Print (Hunchback) / Dark Gray Arms / Yellow Hands",60
"973pb0303c01","Torso Rescue Coast Guard Logo Jacket with Pockets and Radio Print / Orange Arms / Dark Gray Hands",60
"973pb0314c01","Torso Harry Potter Open Shirt and Purple Sweater Print / Dark Bluish Gray Arms / Light Flesh Hands",60
"973pb0315c01","Torso Open Shirt and Striped Sweater Print (Ron Weasley), Reddish Brown Arms, Light Flesh Hands",60
"973pb0320c02","Torso Jacket with Train Logo, Three Gold Buttons, Red Tie, Pencil and Paper in Pocket Print - Dark Blue Arms - Light Flesh Hands",60
"973pb0321c01","Torso Town Vest with Pockets and Striped Tie Print / White Arms / Light Flesh Hands",60
"973pb0325c01","Torso Spider-Man Costume 3 Dark Blue Print / Dark Blue Arms / Red Hands",60
"973pb0326c01","Torso Spider-Man Dr. Octopus Open Shirt Print / Sand Green Arms / Black Hands",60
"973pb0329c01","Torso Harry Potter Sirius Tattered Striped Shirt Print / Dark Bluish Gray Arms / Light Flesh Hands",60
"973pb0336c01","Torso Harry Potter Torn Suit with Buttons, Shirt and Tie Print / Dark Green Arms / Light Flesh Hands",60
"973pb0343c01","Torso Harry Potter Suit with Pockets, Vest and Brown Shirt Print / Light Bluish Gray Arms / Light Flesh Hands",60
"973pb0345c01","Torso Harry Potter Jacket, Red Shirt, Tatters, Hogwarts Tri-Wizard Tournament Uniform Pattern / Black Arms / Light Flesh Hands",60
"973pb0346c01","Torso Castle Knights Kingdom II Lion with Crown Print / Blue-Violet Arms / Black Hands",60
"973pb0347c01","Torso Castle Knights Kingdom II with Scorpion Print / Dark Red Arms / Black Hands",60
"973pb0352c01","Torso Castle Knights Kingdom II with Rascus Print / Green Arms / Dark Bluish Gray Hands",60
"973pb0353c01","Torso Castle Knights Kingdom II with Amulet and Vest Print / Dark Bluish Gray Arms / Reddish Brown Hands",60
"973pb0354c01","Torso Highway Patrol 2, Shirt with Badge and Radio Print / Dark Blue Arms / Yellow Hands",60
"973pb0355c01","Torso Castle Knights Kingdom II with Jayko Print / Medium Blue Arms / Light Bluish Gray Hands",60
"973pb0357c01","Torso Alpha Team Arctic Logo, Black Shirt and Orange Straps Print / Black Arm Left / Orange Arm Right / Black Hands",60
"973pb0365c01","Torso Soccer Horizontal White Stripes and No. 10 Back Print / Green Arms / Yellow Hands",60
"973pb0367c01","Torso Soccer Horizontal White Stripes and No. 2 Back Print / Green Arms / Yellow Hands",60
"973pb0368c01","Torso Soccer Horizontal White Stripes and No. 3 Back Print / Green Arms / Yellow Hands",60
"973pb0369c01","Torso Soccer Horizontal White Stripes and No. 7 Back Print / Green Arms / Yellow Hands",60
"973pb0370c01","Torso Soccer Horizontal White Stripes and No. 9 Back Print / Green Arms / Yellow Hands",60
"973pb0373c01","Torso SW Armor Kashyyyk Trooper Print / Sand Green Arms / Black Hands",60
"973pb0377c01","Torso Viking Scale Mail and Diagonal Leather Belt Print / Light Bluish Gray Arms / Yellow Hands",60
"973pb0391c67","Torso Adventurers Desert Safari Shirt, Yellow Neck, Red Bandana, Gun Print / Tan Arms / Yellow Hands",60
"973pb0397c01","Torso Alpha Team Minion Scarab without Silver Outline and X Print / Black Arm Left / Dark Red Arm Right / Dark Red Hands",60
"973pb0415c01","Torso Town Construction Jacket Open, Safety Stripes, Blue Shirt, Dark Blue Tie Print / Orange Arms / Yellow Hands",60
"973pb0425c01","Torso Alpha Team Arctic Logo, Zippers and Blue Tabs Print / Black Arm Left / Blue Arm Right / Black Hands",60
"973pb0516c02","Torso SW Darth Vader Death Star Print / Chrome Black Arms / Chrome Black Hands",60
"973pb0613c01","Torso SW Jacket with Black Undershirt and Gold Medal Print / Yellow Arms / Light Flesh Hands",60
"973pb0656c01","Torso SW Armor Plates Print (Boba Fett Promotional) / White Arms / White Hands",60
"973pb0780c01","Torso Pharaoh's Quest Bandage Wrapping and Gold Necklace Print (Mummy Warrior) / Light Bluish Gray Arms / Dark Bluish Gray Hands",60
"973pb0908c01","Torso SW Armour Clone Trooper Light Gray Outline Print / Black Arms / Black Hands",60
"973pb0929c01","Torso Bare Chest with Body Lines and Boxing Belt Print / Yellow Arms / Red Boxing Gloves",60
"973pb0953c01","Torso Sailboat over Yellow Circles Front, 2011 The LEGO Store Lone Tree, CO Back Print / Dark Blue Arms / Yellow Hands",60
"973pb0954c01","Torso Pink Sun Front, 2011 The LEGO Store Lone Tree, CO Back Print / White Arms / Yellow Hands",60
"973pb0955c01","Torso Bat Wings and Crossbones Front, 2011 The LEGO Store Lone Tree, CO Back Print / Green Arms / Yellow Hands",60
"973pb0971c01","Torso SW Vest and White Shirt with Flesh-Colored Skin and Gold Medal Print / Tan Arms / Light Flesh Hands",60
"973pb1079c01","Torso Chef with 8 Buttons, Long Red Neckerchief Print, 2011 The LEGO Store Toronto, Canada / White Arms / Yellow hands",60
"973pb1080c01","Torso Suit with 2 Buttons, Gray Sides, Gray Centerline and Tie Print, 2011 The LEGO Store Toronto, Canada / Black Arms / Yellow Hands",60
"973pb1081c01","Torso Halter Top with Medium Blue Trim and Flowers Print, 2011 The LEGO Store Toronto, Canada / Yellow Arms / Yellow Hands",60
"973pb1123c01","Torso Pirate Captain with White Ascot Front, 2012 The LEGO Store Nashville, TN Back Print / Black Arms / Yellow Hand Right / Pearl Gold Hook Left",60
"973pb1124c01","Torso Classic Space Minifig Floating Front, 2012 The LEGO Store Nashville, TN Back Print / Green Arms / Yellow Hands",60
"973pb1125c01","Torso Shirt 3 Flowers over Yellow and Silver Stripe Front, 2012 The LEGO Store Nashville, TN Back Print / Yellow Arms / Yellow Hands",60
"973pb1127c01","Torso SW Darth Maul Chest Print / Printed Red Arms / Red Hands",60
"973pb1133c01","Torso Pirate Captain with White Ascot Front, 2011 The LEGO Store Pleasanton, CA Back Print / Black Arms / Yellow Hand Right / Pearl Gold Hook Left",60
"973pb1134c01","Torso V-neck Shirt with Blue Overalls Front, 2011 The LEGO Store Pleasanton, CA Back Print / White Arms / Yellow Hands",60
"973pb1135c01","Torso Shirt 3 Flowers over Yellow and Silver Stripe Front, 2011 The LEGO Store Pleasanton, CA Back Print / Yellow Arms / Yellow Hands",60
"973pb1144c01","Torso Construction Vest with Pockets and Blue Shirt Front, 2012 The LEGO Store Wauwatosa, WI Back Print / Orange Arms / Dark Bluish Gray Hands",60
"973pb1145c01","Torso Shirt 3 Flowers over Yellow and Silver Stripe Front, 2012 The LEGO Store Wauwatosa, WI Back Print / Yellow Arms / Yellow Hands",60
"973pb1146c01","Torso Castle Kingdoms Gold Lion Head Front, 2012 The LEGO Store Wauwatosa, WI Back Print / Lt Bluish Gray Arms / Dk Bluish Gray Hands",60
"973pb1171c01","Torso Halter Top with Medium Blue Trim and Flowers Front, 2011 The LEGO Store Sunrise, FL Back Print / Yellow Arms / Yellow Hands",60
"973pb1172c01","Torso Castle Kingdoms Gold Lion Head Front, 2011 The LEGO Store Sunrise, FL Back Print / Lt Bluish Gray Arms / Dk Bluish Gray Hands",60
"973pb1173c01","Torso Octan Logo and OIL Front, 2011 The LEGO Store Sunrise, FL Back Print / Blue Arms / Yellow Hands",60
"973pb1179c01","Torso Bare Chest with Body Lines Both Sides Print (Hulk) / Bright Green Arms / Bright Green Hands",60
"973pb1239c01","Torso Robot with Red Oscilloscope Print / Black Arm and Red Hand Left / Black Mech Arm and Pearl Dark Gray Claw Right [col08-1]",60
"973pb1245c01","Torso Pirate Captain with White Ruffled Shirt, Brown Belt and Shoulder Strap Print / Red Arms / Yellow Hand Right / Pearl Gold Hook Left",60
"973pb1409c01","Torso Bare Chest Muscles Outline and Copper and Dark Brown Belt Print / Yellow Arms / Yellow Hands",60
"973pb1516c01","Torso Shirt with Light Bluish Gray Stripes and Staff Namebadge Print / Black Arms with Light Bluish Gray Stripes / Yellow Hands",60
"973pb1688c01","Torso SW Darth Revan Armor Print / Black Arms / Dark Red Hands",60
"973pb1695c01","Torso Robe with Long Gold Necklace Print / White Arms / Medium Dark Flesh Hands",60
"973pb1782c01","Torso Jacket Open with White Shirt, Black Tie and 4 Buttons Print / Red Arms / Yellow Hands",60
"973pb1923c01","Batman Logo Upside Down with Muscles and Gold Belt Print / Medium Lavender Arms / Black Hands",60
"973pb2258c01","Minifig Torso Nexo Knights Moltor",60
"973pb2298c01","Minifig Torso - Jestro [70316]",60
"973pn1c01","Torso Castle Ninja Samurai Robe, Sash and Dagger Print (Shogun) / Black Arms / Yellow Hands",60
"973pr0020c01","Torso Princess Corset with Medium Blue Panels, Pink Bow, Pearl Necklace and Gold Belt Print / White Arms / Yellow Hands",60
"973pr0031c07","Torso Airplane Crew Female, Pocket, Pen, Scarf and Logo Print / Blue Arms / Yellow Hands",60
"973pr0040c01","Torso Female Corset with Pendant Print / Yellow Arms / Yellow Hands",60
"973pr0050c01","Torso Vest with 3 Buttons and Black String Tie Print / White Arms / Yellow Hands",60
"973pr0060c01","Torso Female Pinstriped Suit Jacket over White Shirt Print / Dark Blue Arms / Yellow Hands",60
"973pr0070c01","Torso with Olive Green Stained Shirt and Apron Print",60
"973pr0080c01","Torso Female Top with 2 White Buttons and Black Straps Print / Yellow Arms / Yellow Hands",60
"973pr0090c01","Torso with Gold Crown and Silver Armour Print / Blue Arms / Black Hands",60
"973pr0100c01","Torso with Gray/Blue Tunic and Brown Belt Print / Blue Arms / Black Hands",60
"973pr0145c01","Torso Jail Stripes with Number 23768 Print / White Arms / Yellow Hands",60
"973pr0170c01","Torso with Iron Man 3 Print / Dark Blue Arms / Dark Red Hands",60
"973pr0190c01","Torso Race Suit with Dark Bluish Gray Belt and Black and White Swirls Print / Lime Arms / Dark Bluish Gray Hands",60
"973pr0250c01","Torso Dark Red Chequered Shirt With Tool Belt Print / Dark Red Arms / Yellow Hands",60
"973pr0290c01","Torso Layered Jedi Robe Upper, Reddish Brown Undershirt, Reddish Brown Belt Print / Tan Arms / Light Flesh Hands",60
"973pr0295c01","Torso Batman 'R' Symbol, Muscles Outline and Belt with Pockets Print / Red Arms / Green Hands",60
"973pr0296c01","Torso Batman Female Logo with Body Armor and Gold Belt Print / Black Arms / Pearl Gold Hands",60
"973pr0297c01","Torso Batman Suit with Blue Vest, Orange Shirt and Green Bow Tie Print / Dark Purple Arms / White Hands",60
"973pr0298c01","Torso Batman Safety Vest with 'THE JOKER DESTRUCTION' Print / White Arms / Black Hands",60
"973pr0300c01","Torso Imperial Uniform Print / Black Arms / Light Flesh Hands",60
"973pr0400c01","Torso Castle Fantasy Era Peasant Shirt with Dark Brown Collar and Rope Belt Print / Dark Tan Arms / Yellow Hands",60
"973pr0410c01","Torso Castle Fantasy Era Corset with Reddish Brown Laces, Female Neckline Print / White Arms / Yellow Hands",60
"973pr0420c01","Torso Castle Fantasy Era Blacksmith Apron and Front Lace Up Shirt Print / Yellow Arms / Black Hands",60
"973pr0430c01","Torso Castle Fantasy Era Gold Crown on Dark Blue, Medium Blue Quarters, Collar Print / Light Bluish Gray Arms / Yellow Hands",60
"973pr0440c01","Torso Ninjago Ribs and Purple Belt and Number 5 Print / Black Arms / Yellow Hands",60
"973pr0450c01","Torso Hoth Rebel Jacket with Pockets Print / Light Bluish Gray Arms / White Hands",60
"973pr0460c01","Torso Hoth Rebel Jacket with White Scarf and Tan Belt Print / Tan Arms / White Hands",60
"973pr0470c01","Torso Clone Trooper Armour Print / White Arms / Black Hands",60
"973pr0490c01","Torso Plain / Medium Blue Arms / Medium Blue Hands",60
"973pr0510c01","Torso SW Wrap-Around Tunic and Utility Belt with Large Pouch Print / White Arms / Light Flesh Hands",60
"973pr0520c01","Torso SW Armour Stormtrooper Print / White Arms / Black Hands",60
"973pr0530c01","Torso Old Obi-Wan Light Flesh Neck, Brown Belt Print / Tan Arms / Light Flesh Hands",60
"973pr0579c01","Torso SW Armor Clone Trooper Print / White Arms / Black Hands",60
"973pr0600c01","Torso Business Suit with White Shirt and Red Tie Print / Dark Bluish Gray Arms / Yellow Hands",60
"973pr0652c01","Torso Formal Jacket with Black Waistcoat, White Shirt, Bow Tie and Pocket Watch Chain Print / Black Arms / Yellow Hands",60
"973pr0656c01","Torso Octan Racing Suit with Red and Green Stripe Print / Green Arms / Dark Bluish Gray Hands",60
"973pr0804c01","Torso Bare Chest with Muscles Outline, Green Sash and Aztec Feather Necklace Print / Yellow Arms / Yellow Hands",60
"973pr0805c01","Torso Shirt 3 Flowers over Yellow and Silver Stripe Print / Yellow Arms / Yellow Hands",60
"973pr0808c01","Torso Ninjago Dragon Clasps and Red Ties Front and Dragon Back Print / White Arms / Yellow Hands",60
"973pr0809c01","Torso Clone Trooper Armour with Dark Red Details and Gray Belts Print / Dark Red Arm Left / White Arm Right / Black Hands",60
"973pr0810c01","Torso Red Imperial Royal Guard Robe Print / Dark Red Arms / Dark Red Hands",60
"973pr0811c01","Torso Imperial Gunner Combat Suit Print / Black Arms / Black Hands",60
"973pr0907c01","Torso Harry Potter Sweater and Tie Gryffindor Colors Print / Dark Bluish Gray Arms / Light Flesh Hands",60
"973pr0908c01","Torso Harry Potter Sweater and Green Striped Tie Print / Dark Bluish Gray Arms / Light Flesh Hands",60
"973pr0990c01","Torso Rebel Pilot with White Flight Suit Print / Orange Arms / Black Hands",60
"973pr1001c01","Torso Suit Jacket Buttoned with Red Tie Print / Dark Bluish Gray Arms / Yellow Hands",60
"973pr1002c01","Torso Pearl Light Gray Buckles, Pearl Dark Gray Armor, Black Arms / Yellow Hands",60
"973pr1079c01","MINI UPPER PART NO. 1079",60
"973pr1080c01","MINI UPPER PART NO. 1080",60
"973pr1081c01","MINI UPPER PART NO. 1081",60
"973pr1083c01","MINI UPPER PART NO. 1083",60
"973pr1142c01","Torso SW Jacket with Collar and Monocular Print (Han Solo) / Dark Blue Arms / Light Flesh Hands",60
"973pr1145c01","Torso SW Checkered Jacket with White Undershirt Print (Leia) / Tan Arms / Light Flesh Hands",60
"973pr1148c01","Torso SW TIE Pilot Print / Black Arms / Black Hands",60
"973pr1155c01","Torso Shirt Front Seamed with Patch Pockets Print / Tan Arms / Yellow Hands",60
"973pr1156c01","Torso Octan Logo and OIL Print / Blue Arms / Yellow Hands",60
"973pr1160c01","Torso Overalls with Pen in Pocket and Safety Stripe, Shirt Print / Blue Arms / Dark Bluish Gray Hands",60
"973pr1163c01","Torso Plaid Button Shirt Print [Werewolf before change] / Dark Blue Arms / Yellow Hands",60
"973pr1164c01","Torso Jacket with Train Logo, Three Gold Buttons, Red Tie, Pencil and Paper in Pocket Print - Dark Blue Arms - Yellow Hands",60
"973pr1166c01","Torso Blazer over Light Blue Button Down Shirt Print / Dark Blue Arms / Yellow Hands",60
"973pr1170c01","Torso Jacket with Zips, Black Top, Classic Space Logo, White Undershirt Print / Red Arms / Yellow Hands",60
"973pr1173c01","Torso Gravity Games with 3 White & Silver Logos Print / Dark Blue Arms / Yellow Hands",60
"973pr1182c01","Torso Safety  Zipped Vest with Pockets and Blue Shirt Print / Orange Arms / Dark Bluish Gray Hands",60
"973pr1183c01","Torso Refective Safety Stripes with Pocket and Train Logo Print / Blue Arms / Yellow Hands",60
"973pr1184c01","Torso Formal Suit Print - 2 Buttons and Pocket with White Cloth/Paper - Gray Tie - Black Arms - Yellow Hands",60
"973pr1186c01","Torso Police Leather Jacket, Gold Badge, Radio, Belt Print / Black Arms / Dark Bluish Gray Hands",60
"973pr1187c01","Torso Fire Uniform Badge and Stripes Print with Radio / Black Arms / Yellow Hands",60
"973pr1188c01","Minifig Torso Police Jacket with Pocket and Gold Badge - Blue Tie Print / Black Arms / Yellow Hands",60
"973pr1190c01","Torso Town Vest Formal with Bow Tie Print / White Arms / Yellow Hands",60
"973pr1192c01","Torso Town Vest with Pockets and Striped Tie Print / White Arms / Yellow Hands",60
"973pr1196c01","Torso Chef with 8 Buttons, Long Red Neckerchief Print / White Arms / Yellow Hands",60
"973pr1197c01","Torso Town Prisoner Number 50380, Dark Bluish Gray Stripes, Buttons, Hairy Chest Print / White Arms / Yellow Hands",60
"973pr1201c01","Torso Train Blue Striped Overalls Print / White Arms / Dark Bluish Gray Hands",60
"973pr1204c01","Torso Paradisa Sailboat with Sunset Print / Yellow Arms / Yellow Hands",60
"973pr1211c01","Torso - Viking Mail Armour with 2 Shoulder Rondels and Crossed Belts Print / Dark Blue Arms / Yellow Hands",60
"973pr1212c01","Torso Viking Armour with Leather Collar and 3 Waist Rondels Print / Dark Red Arms / Yellow Hands",60
"973pr1213c01","Torso Viking Barbarian Armour Print / Yellow Arms / Yellow Hands",60
"973pr1214c01","Torso Viking Chain Mail and Leather Shoulder Belt with Axe Print / Sand Green Arms / Yellow Hands",60
"973pr1215c01","Torso Viking Armour with 2 Shoulder Rondels and Waist Rondel Print / Sand Blue Arms / Yellow Hands",60
"973pr1233c01","Torso Exo-Force Dark Gray Body Armor with Four Stars Print / Red Arms / Dark Bluish Gray Hands",60
"973pr1234c01","Torso Ninjago Armor with Green Straps and Black Sash with Golden Dragon Emblem Print, Black Arms and Hands",60
"973pr1238c01","Torso Double Breasted Suit with Gold Buttons and Airplane Logo Pin - Red Tie Print - Black Arms - Yellow Hands",60
"973pr1239c01","Torso Hospital EMT Star of Life, Open Collar, Buttons, Pocket Pen Print / White Arms / Yellow Hands",60
"973pr1240c01","Torso Airplane Crew Male, Light Blue Tie, Red Pen, Silver Logo, 3 Buttons Print / Blue Arms / Yellow Hands",60
"973pr1241c01","Torso Hospital Lab Coat, Open Collar, Stethoscope, Pocket Pen and Thermometer Print / White Arms / Yellow Hands",60
"973pr1244c01","Torso Mechanic Blue Overalls, Tools in Pocket Print / Medium Blue Arms / Yellow Hands",60
"973pr1245c01","Torso Zipped Jacket and 3 Pockets Print / Blue Arms / Yellow Hands",60
